date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
6/01,2330,元大證券,9800,5195,2240,2955,7.8,1,buy,2026-06-01
6/01,2330,港商麥格理,1360,245,4696,-4451,11.75,1,sell,2026-06-01
6/01,2330,摩根大通,8440,4249,1645,2604,6.87,2,buy,2026-06-01
6/01,2330,新加坡商瑞銀,1650,716,2607,-1891,4.99,2,sell,2026-06-01
6/01,2330,香港上海匯豐,8960,823,49,774,2.04,3,buy,2026-06-01
6/01,2330,富邦證券,9600,764,1917,-1153,3.04,3,sell,2026-06-01
6/01,2330,永豐金證券,0039004100300030,1055,588,467,1.23,4,buy,2026-06-01
6/01,2330,國泰證券,8880,223,1271,-1048,2.77,4,sell,2026-06-01
6/01,2330,法銀巴黎,8900,440,59,381,1.01,5,buy,2026-06-01
6/01,2330,凱基,9200,454,1499,-1045,2.76,5,sell,2026-06-01
6/01,2330,花旗環球,1590,566,227,339,0.89,6,buy,2026-06-01
6/01,2330,台灣摩根士丹利,1470,1093,2025,-932,2.46,6,sell,2026-06-01
6/01,2330,凱基-台北,9268,1233,910,323,0.85,7,buy,2026-06-01
6/01,2330,富邦-南京,0039003600310043,26,815,-789,2.08,7,sell,2026-06-01
6/01,2330,凱基-雙和,0039003200300043,309,20,289,0.76,8,buy,2026-06-01
6/01,2330,美林,1440,480,1134,-654,1.73,8,sell,2026-06-01
6/01,2330,統一,5850,297,59,238,0.63,9,buy,2026-06-01
6/01,2330,永豐金-匯立,0039004100380031,427,869,-442,1.17,9,sell,2026-06-01
6/01,2330,中國信託,6160,304,79,225,0.59,10,buy,2026-06-01
6/01,2330,台新,0039004200300030,212,480,-268,0.71,10,sell,2026-06-01
6/01,2330,宏遠證券,1260,311,94,217,0.57,11,buy,2026-06-01
6/01,2330,港商野村,1560,18,283,-265,0.7,11,sell,2026-06-01
6/01,2330,凱基-城中,9227,233,27,206,0.54,12,buy,2026-06-01
6/01,2330,第一金-高雄,5383,17,188,-171,0.45,12,sell,2026-06-01
6/01,2330,玉山-台南,8847,186,24,162,0.43,13,buy,2026-06-01
6/01,2330,元大-板橋,0039003800390043,31,149,-118,0.31,13,sell,2026-06-01
6/01,2330,美商高盛,1480,3580,3462,118,0.31,14,buy,2026-06-01
6/01,2330,土銀,1030,15,107,-92,0.24,14,sell,2026-06-01
6/01,2330,國票-南京,003700370039006e,109,0,109,0.29,15,buy,2026-06-01
6/01,2330,富邦-高雄,9659,27,101,-74,0.2,15,sell,2026-06-01
6/01,2317,花旗環球,1590,8543,1697,6846,3.44,1,buy,2026-06-01
6/01,2317,摩根大通,8440,8541,24018,-15477,7.77,1,sell,2026-06-01
6/01,2317,永豐金-匯立,0039004100380031,4258,171,4087,2.05,2,buy,2026-06-01
6/01,2317,凱基,9200,1282,10389,-9107,4.57,2,sell,2026-06-01
6/01,2317,港商麥格理,1360,3866,1813,2053,1.03,3,buy,2026-06-01
6/01,2317,新加坡商瑞銀,1650,5827,11185,-5358,2.69,3,sell,2026-06-01
6/01,2317,國泰-敦南,8888,4509,2735,1774,0.89,4,buy,2026-06-01
6/01,2317,凱基-信義,9216,37,4616,-4579,2.3,4,sell,2026-06-01
6/01,2317,法銀巴黎,8900,1151,64,1087,0.55,5,buy,2026-06-01
6/01,2317,凱基-台北,9268,9179,12535,-3356,1.68,5,sell,2026-06-01
6/01,2317,群益金鼎-古亭,0039003100380043,1131,50,1081,0.54,6,buy,2026-06-01
6/01,2317,國票-安和,003700370039005a,224,1824,-1600,0.8,6,sell,2026-06-01
6/01,2317,兆豐-南門,0037003000300067,1054,47,1007,0.51,7,buy,2026-06-01
6/01,2317,富邦證券,9600,1486,2753,-1267,0.64,7,sell,2026-06-01
6/01,2317,永豐金證券,0039004100300030,2380,1419,961,0.48,8,buy,2026-06-01
6/01,2317,凱基-永和,9207,75,1302,-1227,0.62,8,sell,2026-06-01
6/01,2317,美商高盛,1480,7018,6266,752,0.38,9,buy,2026-06-01
6/01,2317,台新,0039004200300030,1452,2626,-1174,0.59,9,sell,2026-06-01
6/01,2317,美林,1440,3434,2734,700,0.35,10,buy,2026-06-01
6/01,2317,港商野村,1560,2257,3294,-1037,0.52,10,sell,2026-06-01
6/01,2317,國泰證券,8880,1028,420,608,0.31,11,buy,2026-06-01
6/01,2317,凱基-虎尾,9236,714,1536,-822,0.41,11,sell,2026-06-01
6/01,2317,台新-五權西,0039004200320035,651,61,590,0.3,12,buy,2026-06-01
6/01,2317,富邦-南屯,9666,181,981,-800,0.4,12,sell,2026-06-01
6/01,2317,凱基-桃園,9208,703,120,583,0.29,13,buy,2026-06-01
6/01,2317,兆豐-虎尾,0037003000300046,91,818,-727,0.36,13,sell,2026-06-01
6/01,2317,玉山證券,8840,1023,468,555,0.28,14,buy,2026-06-01
6/01,2317,元大-新生,0039003800310058,101,573,-472,0.24,14,sell,2026-06-01
6/01,2317,新光,8560,1532,1074,458,0.23,15,buy,2026-06-01
6/01,2317,統一,5850,1644,2079,-435,0.22,15,sell,2026-06-01
6/01,2454,台灣摩根士丹利,1470,1443,449,994,5.49,1,buy,2026-06-01
6/01,2454,兆豐證券,7000,39,721,-682,3.76,1,sell,2026-06-01
6/01,2454,美商高盛,1480,1805,834,971,5.36,2,buy,2026-06-01
6/01,2454,港商麥格理,1360,73,719,-646,3.57,2,sell,2026-06-01
6/01,2454,元大證券,9800,2371,1428,943,5.21,3,buy,2026-06-01
6/01,2454,臺銀,1040,10,561,-551,3.04,3,sell,2026-06-01
6/01,2454,新加坡商瑞銀,1650,989,360,629,3.47,4,buy,2026-06-01
6/01,2454,國泰證券,8880,237,727,-490,2.7,4,sell,2026-06-01
6/01,2454,永豐金證券,0039004100300030,388,122,266,1.47,5,buy,2026-06-01
6/01,2454,凱基,9200,157,529,-372,2.05,5,sell,2026-06-01
6/01,2454,富邦-仁愛,9676,239,27,212,1.17,6,buy,2026-06-01
6/01,2454,港商野村,1560,175,510,-335,1.85,6,sell,2026-06-01
6/01,2454,台新,0039004200300030,227,51,176,0.97,7,buy,2026-06-01
6/01,2454,富邦證券,9600,307,601,-294,1.62,7,sell,2026-06-01
6/01,2454,摩根大通,8440,1199,1032,167,0.92,8,buy,2026-06-01
6/01,2454,凱基-台北,9268,935,1164,-229,1.26,8,sell,2026-06-01
6/01,2454,華南永昌-古亭,9309,110,10,100,0.55,9,buy,2026-06-01
6/01,2454,元大-土城永寧,9875,2,215,-213,1.18,9,sell,2026-06-01
6/01,2454,凱基-站前,0039003200300046,111,19,92,0.51,10,buy,2026-06-01
6/01,2454,兆豐-民生,0037003000300063,9,217,-208,1.15,10,sell,2026-06-01
6/01,2454,群益金鼎-大安,0039003100380065,186,108,78,0.43,11,buy,2026-06-01
6/01,2454,永豐金-匯立,0039004100380031,164,333,-169,0.93,11,sell,2026-06-01
6/01,2454,華南永昌,9300,105,29,76,0.42,12,buy,2026-06-01
6/01,2454,花旗環球,1590,281,432,-151,0.83,12,sell,2026-06-01
6/01,2454,元大-松江,9801,78,6,72,0.4,13,buy,2026-06-01
6/01,2454,群益金鼎,9100,166,317,-151,0.83,13,sell,2026-06-01
6/01,2454,康和,8450,82,14,68,0.38,14,buy,2026-06-01
6/01,2454,法銀巴黎,8900,57,164,-107,0.59,14,sell,2026-06-01
6/01,2454,玉山證券,8840,68,21,47,0.26,15,buy,2026-06-01
6/01,2454,中國信託,6160,67,163,-96,0.53,15,sell,2026-06-01
6/01,2308,台灣摩根士丹利,1470,971,149,822,9.33,1,buy,2026-06-01
